"","taxon","lfc_(Intercept)","lfc_Timepointday3","lfc_Timepointday5","lfc_Timepointday7","lfc_TreatmentIntact","lfc_Timepointday3:TreatmentIntact","lfc_Timepointday5:TreatmentIntact","lfc_Timepointday7:TreatmentIntact","se_(Intercept)","se_Timepointday3","se_Timepointday5","se_Timepointday7","se_TreatmentIntact","se_Timepointday3:TreatmentIntact","se_Timepointday5:TreatmentIntact","se_Timepointday7:TreatmentIntact","W_(Intercept)","W_Timepointday3","W_Timepointday5","W_Timepointday7","W_TreatmentIntact","W_Timepointday3:TreatmentIntact","W_Timepointday5:TreatmentIntact","W_Timepointday7:TreatmentIntact","p_(Intercept)","p_Timepointday3","p_Timepointday5","p_Timepointday7","p_TreatmentIntact","p_Timepointday3:TreatmentIntact","p_Timepointday5:TreatmentIntact","p_Timepointday7:TreatmentIntact","q_(Intercept)","q_Timepointday3","q_Timepointday5","q_Timepointday7","q_TreatmentIntact","q_Timepointday3:TreatmentIntact","q_Timepointday5:TreatmentIntact","q_Timepointday7:TreatmentIntact","diff_(Intercept)","diff_Timepointday3","diff_Timepointday5","diff_Timepointday7","diff_TreatmentIntact","diff_Timepointday3:TreatmentIntact","diff_Timepointday5:TreatmentIntact","diff_Timepointday7:TreatmentIntact","Kingdom","Phylum","Class","Order","Family","Genus","Species","Experiment","Compartment","Variety"
"28","Zotu1172",-0.550561569817429,1.8981822027599,0.453387236828836,0.427551279276482,-0.228154814987154,-1.90583694285357,0.612247402474456,1.09165922661419,0.352666275518914,0.498752638213516,0.498745541858354,0.498744880427083,0.498744842834698,0.705332105791019,0.705332493227384,0.705331603934128,-1.56114039826272,3.80585897161168,0.909055217094251,0.857254472287241,-0.457457993330616,-2.702041956131,0.868026651761074,1.54772481556936,0.118490628074471,0.000141312891461356,0.363320979868465,0.391304263803879,0.647341888751834,0.00689150655438316,0.385379742586055,0.121688564779033,0.546164705983465,0.00259637082876367,0.826195558113071,0.994998576466114,0.997946921085997,0.191425463383656,0.851224680530116,0.997690064838894,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",NA,"Exp1","Root","MH63"
"29","Zotu119",-1.30351003371643,2.10630987167598,1.73915677137006,1.2224723485417,0.94657768200752,-1.97445060442272,-0.418857803577509,-1.06160072799643,0.266572776821594,0.376998354631672,0.376990953184839,0.37699026331683,0.376990224108246,0.533145089254002,0.533145493347315,0.533144565820912,-4.8898842907309,5.5870532213167,4.61325863837731,3.24271597304971,2.51088124167307,-3.70340202736453,-0.785635082363241,-1.99120613067081,1.00895268093601e-06,2.30954962106946e-08,3.96404525798661e-06,0.00118396175723434,0.0120430203896721,0.000212727358560271,0.432081305251432,0.046458230149091,0.00014901454979978,2.39693798510993e-06,0.00121658605477535,0.0770578499623704,0.4684186110383,0.0291740377454086,0.856136332386739,0.790475149104292,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_Anaeromyxobacter","Exp1","Root","MH63"
"30","Zotu1202",-0.350566343519529,1.47740644355729,-0.545190187689163,-0.406867316875586,-0.764634119131856,0.0363882135049906,2.82159452786764,1.99358591080342,0.418882697008689,0.592396636589873,0.592389700648618,0.592389054168981,0.592389017426371,0.837764958835361,0.837765337513737,0.837764468322925,-0.836908151191207,2.49394806166013,-0.920323542242926,-0.686824501587643,-1.29076349601112,0.0434348717038447,3.36800103981548,2.37964963445426,0.40264419822088,0.0126331028312983,0.357403710080525,0.492193327798435,0.196785699380654,0.965354880321042,0.000757153105545239,0.0173291057795244,0.799589125181472,0.0694007365839566,0.82436667140728,0.994998576466114,0.997946921085997,0.99551800086628,0.0528294565802092,0.669606228221143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","uncultured","uncultured_bacterium","Exp1","Root","MH63"
"31","Zotu1216",-0.179490022974748,1.13419997116357,0.19333438431231,-0.0961876205948191,-1.24299562756163,0.393202017405461,2.30962456594038,1.281581946414,0.445628216939734,0.63022046000097,0.630213576834687,0.630212935274013,0.630212898810971,0.891256002008683,0.891256377805755,0.891255515228477,-0.402779752609386,1.79968763813512,0.306775974715352,-0.152627176008371,-1.97234240985356,0.441177413133012,2.59142556895537,1.43795120985643,0.687110257478146,0.0719099741306987,0.759013896459445,0.878692292729232,0.0485705313397131,0.659084563639459,0.00955792145624767,0.150447898117636,0.863546804240987,0.239077316590375,0.991386460599559,0.994998576466114,0.859817513796988,0.928177352982677,0.269870723470523,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13","uncultured_bacterium","Exp1","Root","MH63"
"32","Zotu122",-0.459033291421585,-0.246844937633604,0.453387236828836,-0.00554304876693815,-0.228154814987154,3.8051959800015,-0.116019949971431,0.53291036591212,0.46689794373092,0.660300357402379,0.660293512329391,0.660292874319249,0.660292838058001,0.933795457981119,0.933795831698449,0.933794973894855,-0.983155521640363,-0.373837352753665,0.686644997054978,-0.00839483353906089,-0.345535801445589,4.07497803451346,-0.124245521379557,0.570693118736067,0.325530901785699,0.708525327584408,0.492306465627072,0.993301970600727,0.729691600066681,4.60186905054954e-05,0.90112088059365,0.568207684151732,0.765209326784811,0.948322501890599,0.909748232920094,0.994998576466114,0.997946921085997,0.00883558857705511,0.986185916274848,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium",NA,"Exp1","Root","MH63"
"33","Zotu1223",-0.525835042019516,1.04674521634108,0.478089894213412,0.31246730451873,1.76095500880376,-2.86065446297604,-0.90831664666212,-2.70357411408971,0.54304211311283,0.767984358627275,0.767977627565091,0.767977000181449,0.767976964524156,1.08608380389824,1.08608417139105,1.08608332787476,-0.968313560444365,1.36297725934428,0.622531017901157,0.40687065425775,2.29297894357399,-2.63391687888946,-0.83632251586795,-2.48928792543022,0.332887794404473,0.172889677660682,0.533592754473447,0.684102990338445,0.0218492172464296,0.00844061484418357,0.402973489700726,0.0127999258042134,0.766920287583676,0.419126491298622,0.94663435451179,0.994998576466114,0.618206412229695,0.207954132692151,0.856136332386739,0.630025928515494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","uncultured_Spirochaeta","Exp1","Root","MH63"
"34","Zotu1229",-0.351840663366886,0.350408218775748,-0.0087108835444612,0.456555071606359,0.00289424519949468,-0.358062958869411,1.83852377522793,-0.234617998419229,0.232567314204797,0.328907538460151,0.328899969403416,0.328899263912845,0.328899223816353,0.465134153503979,0.465134566748278,0.46513361821736,-1.51285516870637,1.06536998335841,-0.0264849022645447,1.38813041468935,0.00879979334068219,-0.769805777907357,3.95267070362223,-0.504409892620556,0.130316451696724,0.286708534610679,0.978870575623577,0.165097336607091,0.992978871370441,0.441415111807892,7.72837587138249e-05,0.613973367746191,0.565467759718091,0.557166383049092,0.991386460599559,0.900735436050941,0.997946921085997,0.804779384504512,0.0139002890957806,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA,NA,"Exp1","Root","MH63"
"35","Zotu1233",-0.243276720134527,-0.0157958774469549,0.588542272864891,-0.00554304876693785,0.00289424519949506,1.46037741291649,-0.617379082230189,-0.00356893823258066,0.241149446540229,0.34104446009761,0.34103693662661,0.341036235384997,0.341036195529995,0.482298421035056,0.482298831790509,0.48229788897231,-1.00882139115316,-0.0463161824778916,1.72574348892087,-0.0162535478398074,0.00848662176458188,3.02795395801294,-1.2800758399895,-0.00739986285278053,0.313060300223753,0.963058241398402,0.0843935704436034,0.987032116094072,0.993228736801596,0.00246215597424525,0.200518464668954,0.994095817561265,0.754646298091156,0.987559657342285,0.47371440132757,0.994998576466114,0.997946921085997,0.119032447150827,0.757794600344493,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium",NA,"Exp1","Root","MH63"
"36","Zotu1235",0.962302607618737,-0.895481653985376,-1.03199096544703,-1.88380624982336,-1.10784059152557,0.425728793518416,1.43013210456909,2.53883765105391,0.43743246858664,0.618629937332825,0.618623038605598,0.618622395594546,0.618622359049072,0.874864504326163,0.874864880972801,0.874864016445493,2.19988838672166,-1.44752395567239,-1.66820648609076,-3.04516335528536,-1.7908188660179,0.486622547163826,1.63468912248353,2.90197974008465,0.0278148148705075,0.147750232012274,0.0952747437770215,0.00232553961267946,0.0733223667631696,0.626525842207194,0.10211423391968,0.00370812521025782,0.248544842283183,0.381270922783973,0.503239361903387,0.109128945047874,0.910210878634582,0.907666919406252,0.609277239791608,0.389905219903443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","Treponema_stenostreptum","Exp1","Root","MH63"
"37","Zotu1239",-1.50492315545353,2.36777127508389,1.90132237744673,1.41062203191618,0.600147401608847,-1.86194433486183,0.0941889912214382,0.086318917417119,0.356610053610346,0.504329971514549,0.504322886148761,0.504322225741774,0.504322188207604,0.713219662663386,0.713220049499771,0.713219161583664,-4.22008056199644,4.6948851125648,3.77004976309145,2.79706497139085,1.19000792676168,-2.61061834429627,0.132061614487001,0.121027199024564,2.44215031109872e-05,2.66756605519746e-06,0.00016321500012875,0.00515691619458609,0.234043276518591,0.00903786949811024,0.894935557131675,0.903669491835753,0.00146293109807815,0.000119109926185561,0.00964982831858294,0.200025840274854,0.997946921085997,0.208186397071147,0.986185916274848,0.997690064838894,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_soil","Exp1","Root","MH63"
"38","Zotu12413",-0.44142794102594,-0.321226121405004,1.34933640142374,1.02480443568584,1.12913575380286,-0.700512715084953,-2.80984496335045,-1.54139193450018,0.411065128730283,0.581340942339681,0.581333989826138,0.581333341801857,0.581333304971457,0.822129821238761,0.822130200821919,0.822129329554336,-1.07386375095704,-0.552560636985567,2.32110357391504,1.76285164121058,1.94232077217441,-0.852070679092314,-3.41776151823802,-1.87487768540716,0.282883752006842,0.580564302224818,0.0202812545537488,0.0779255149944815,0.0520982798784476,0.394174864620716,0.000631384038492894,0.060809552590835,0.735459450038099,0.832045251511043,0.22125004967726,0.709252202814783,0.873012660875608,0.773137840760738,0.0527068414741894,0.858487801282376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Exp1","Root","MH63"
"39","Zotu1246",-0.11950945073579,0.215253182739694,-0.00871088354446088,-0.0055430487669378,0.00289424519949485,-0.222907922833356,0.808176290775162,-0.00356893823258101,0.116415622034709,0.164645088649259,0.164636684231817,0.164635900877392,0.164635856355504,0.232830716749261,0.232831175602651,0.232830122383803,-1.0265757176486,1.3073768826366,-0.0529097362784316,-0.0336685299949604,0.0175796771345193,-0.957381938025856,3.47108280788992,-0.0153285073084224,0.304620292912314,0.191084744579997,0.957803826835711,0.973141474164061,0.985974169469767,0.338374511614107,0.000518364119632062,0.987770099609623,0.753928320089583,0.441186460444717,0.991386460599559,0.994998576466114,0.997946921085997,0.744191365749238,0.0462911213810957,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Myxococcota","Myxococcia","Myxococcales","27F-1492R","27F-1492R","uncultured_delta","Exp1","Root","MH63"
"40","Zotu126",-1.38458386667716,1.47664972737912,2.83695438935968,1.34563114046701,1.59199059035434,-1.569780977122,-3.21218748812408,-1.78859417168813,0.492453423232523,0.696441220615805,0.696434417373151,0.696433783261854,0.696433747222196,0.984906419608859,0.984906791042424,0.984905938480818,-2.81160369967293,2.12027904677072,4.07354133941321,1.93217384453199,2.28591821792693,-1.59383769449428,-3.26141267106536,-1.81600506384089,0.00492951977122743,0.0339825196229426,4.63036280331852e-05,0.0533380523285641,0.0222590434451333,0.110972392401466,0.00110858574004864,0.0693695953510826,0.0809198017362068,0.140173292885116,0.00433673004018125,0.620660972550565,0.623903115542422,0.547031436720056,0.0654918344890276,0.900759872980915,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Exp1","Root","MH63"
"41","Zotu12789",-0.238767820774517,-0.015795877446955,-0.00871088354446088,-0.00554304876693803,0.00289424519949474,1.37292265809399,-0.0201259258208377,0.64506777811919,0.245402468197576,0.347059118938091,0.347051617192521,0.347050917975891,0.347050878235978,0.490804465712879,0.490804875282189,0.490803935186577,-0.972964218853266,-0.0455135064460666,-0.0250996771458024,-0.0159718602655392,0.00833954149375986,2.7972904771758,-0.0410059615020455,1.31430848832532,0.330571085805432,0.963698009467951,0.979975457702526,0.987256841086449,0.993346085725729,0.00515331792570405,0.967291143269891,0.188742411911244,0.765519816074341,0.987559657342285,0.991386460599559,0.994998576466114,0.997946921085997,0.175735334639891,0.986185916274848,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,"Exp1","Root","MH63"
"42","Zotu12845",-0.37726814339831,-0.015795877446955,0.222338176642187,0.360661047455765,0.00289424519949474,1.70400658243075,0.346078170401866,-0.138723974268636,0.30427668659847,0.430319581810243,0.430312331362016,0.430311655568195,0.430311617159516,0.608552918281886,0.608553314131179,0.6085524055275,-1.2398851440635,-0.0367073173396057,0.516690228091877,0.838139155165432,0.00672592856916026,2.80009598383266,0.568689977304544,-0.227957318069244,0.215017879463613,0.970718374183444,0.605372418622076,0.401952554445011,0.994633525899164,0.0051087413542674,0.569566550749805,0.81967942217737,0.677888881067548,0.987559657342285,0.991386460599559,0.994998576466114,0.997946921085997,0.175735334639891,0.912211649690052,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"Exp1","Root","MH63"
"43","Zotu1287",0.922624964371761,-1.47647142233825,0.0520629687201901,-1.10001449743553,-1.4577812996918,2.29711889884059,-0.0808997780854882,1.32195157062266,0.374714552270258,0.529933550418666,0.529926512937636,0.52992585699383,0.529925819713324,0.749428662987629,0.749429047209686,0.749428165294316,2.46220745573375,-2.78614445371837,0.0982456386859759,-2.07578943906551,-2.75091578002449,3.06516018440371,-0.107948548814192,1.76394700898851,0.0138084770071188,0.00533390962588775,0.921737243297538,0.0379134295523057,0.00594289202150316,0.00217553444080502,0.914036505711629,0.0777409012787483,0.158282243902496,0.0386456848366206,0.991386460599559,0.546131287612534,0.347672895194437,0.113769084172655,0.986185916274848,0.918538648955057,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,"Exp1","Root","MH63"
"44","Zotu129",-1.43953397377155,1.93853255785709,2.7723048545282,0.966432377994941,1.7878348474573,-2.58947780617357,-2.57826640183096,-1.78266366693528,0.344733311044169,0.487533755376235,0.487526636267546,0.487525972715491,0.487525935002572,0.689466175413908,0.689466564092532,0.689465671947886,-4.17579017650287,3.97620172240404,5.68646848868131,1.98231977798428,3.66715844039738,-3.75577207194975,-3.73950897129354,-2.58557276956064,2.9695344491606e-05,7.00247325530755e-05,1.29693303292635e-08,0.0474434618068467,0.000245260836594128,0.000172807913831935,0.000184380068088417,0.00972173488711375,0.00170194213205622,0.00149338200439045,1.66007428214572e-05,0.592902430234498,0.078483467710121,0.0255223995813319,0.0244144641882593,0.613853851177802,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","MH63"
"45","Zotu129",-1.43953397377155,1.93853255785709,2.7723048545282,0.966432377994941,1.7878348474573,-2.58947780617357,-2.57826640183096,-1.78266366693528,0.344733311044169,0.487533755376235,0.487526636267546,0.487525972715491,0.487525935002572,0.689466175413908,0.689466564092532,0.689465671947886,-4.17579017650287,3.97620172240404,5.68646848868131,1.98231977798428,3.66715844039738,-3.75577207194975,-3.73950897129354,-2.58557276956064,2.9695344491606e-05,7.00247325530755e-05,1.29693303292635e-08,0.0474434618068467,0.000245260836594128,0.000172807913831935,0.000184380068088417,0.00972173488711375,0.00170194213205622,0.00149338200439045,1.66007428214572e-05,0.592902430234498,0.078483467710121,0.0255223995813319,0.0244144641882593,0.613853851177802,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","MH63"
"46","Zotu129",-1.43953397377155,1.93853255785709,2.7723048545282,0.966432377994941,1.7878348474573,-2.58947780617357,-2.57826640183096,-1.78266366693528,0.344733311044169,0.487533755376235,0.487526636267546,0.487525972715491,0.487525935002572,0.689466175413908,0.689466564092532,0.689465671947886,-4.17579017650287,3.97620172240404,5.68646848868131,1.98231977798428,3.66715844039738,-3.75577207194975,-3.73950897129354,-2.58557276956064,2.9695344491606e-05,7.00247325530755e-05,1.29693303292635e-08,0.0474434618068467,0.000245260836594128,0.000172807913831935,0.000184380068088417,0.00972173488711375,0.00170194213205622,0.00149338200439045,1.66007428214572e-05,0.592902430234498,0.078483467710121,0.0255223995813319,0.0244144641882593,0.613853851177802,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","MH63"
"47","Zotu1299",0.178683104490585,0.420648562547634,-0.346529043653729,-0.671061009391628,0.773861598521154,-2.37226412840247,0.0570167442771025,-0.976581559411012,0.427608064368983,0.604736151303695,0.604729233224257,0.604728588409455,0.604728551761465,0.855215694676644,0.855216072379835,0.85521520542739,0.417866545043453,0.695590236569777,-0.573031738198147,-1.10968957356,1.27968424223899,-2.77387814930059,0.0666694021762714,-1.14191323214719,0.676044693907723,0.486685482295408,0.566623204659626,0.267132817352661,0.200656208733414,0.00553924214608309,0.946844893623472,0.253490087910607,0.863546804240987,0.746652917304981,0.969622596208985,0.983227775315987,0.997946921085997,0.179455798071111,0.986185916274848,0.997690064838894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","metagenome","Exp1","Root","MH63"
"48","Zotu13",-1.03920051910975,1.75437105776892,1.05804155295612,0.959406418642233,0.869611497496504,-1.42617094646349,-0.349453825051944,-0.893655818849677,0.209618274414642,0.296452831647083,0.29644512821018,0.296444410194254,0.296444369385884,0.419236065492145,0.419236486073226,0.419235520701982,-4.95758550637682,5.9178758658559,3.56909745605929,3.23637884760099,2.9334728107604,-3.40183267579639,-0.833548216008344,-2.13163192220285,7.13746328467698e-07,3.26125950046128e-09,0.000358213164359222,0.00121056601762883,0.00335193011228084,0.000669356059624875,0.404535616819392,0.0330371173516201,0.000129648485641181,5.69238021898696e-07,0.0171942318892426,0.0774762251282452,0.279813296329531,0.063926529821352,0.856136332386739,0.721842108763066,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema",NA,"Exp1","Root","MH63"
